month,release,employment_sa
1968-06,2025-10,67905000.0
1968-07,2025-10,68126000.0
1968-08,2025-10,68330000.0
1968-09,2025-10,68484000.0
1968-10,2025-10,68721000.0
1968-11,2025-10,68984000.0
1968-12,2025-10,69248000.0
1969-01,2025-10,69439000.0
1969-02,2025-10,69699000.0
1969-03,2025-10,69905000.0
1969-04,2025-10,70072000.0
1969-05,2025-10,70328000.0
1969-06,2025-10,70636000.0
1969-07,2025-10,70729000.0
1969-08,2025-10,71008000.0
1969-09,2025-10,70914000.0
1969-10,2025-10,71121000.0
1969-11,2025-10,71086000.0
1969-12,2025-10,71241000.0
1970-01,2025-10,71176000.0
1970-02,2025-10,71305000.0
1970-03,2025-10,71451000.0
1970-04,2025-10,71348000.0
1970-05,2025-10,71124000.0
1970-06,2025-10,71029000.0
1970-07,2025-10,71053000.0
1970-08,2025-10,70937000.0
1970-09,2025-10,70944000.0
1970-10,2025-10,70521000.0
1970-11,2025-10,70409000.0
1970-12,2025-10,70792000.0
1971-01,2025-10,70865000.0
1971-02,2025-10,70807000.0
1971-03,2025-10,70860000.0
1971-04,2025-10,71036000.0
1971-05,2025-10,71247000.0
1971-06,2025-10,71254000.0
1971-07,2025-10,71315000.0
1971-08,2025-10,71373000.0
1971-09,2025-10,71614000.0
1971-10,2025-10,71642000.0
1971-11,2025-10,71847000.0
1971-12,2025-10,72109000.0
1972-01,2025-10,72441000.0
1972-02,2025-10,72648000.0
1972-03,2025-10,72944000.0
1972-04,2025-10,73162000.0
1972-05,2025-10,73469000.0
1972-06,2025-10,73758000.0
1972-07,2025-10,73709000.0
1972-08,2025-10,74141000.0
1972-09,2025-10,74264000.0
1972-10,2025-10,74674000.0
1972-11,2025-10,74973000.0
1972-12,2025-10,75268000.0
1973-01,2025-10,75617000.0
1973-02,2025-10,76014000.0
1973-03,2025-10,76284000.0
1973-04,2025-10,76455000.0
1973-05,2025-10,76648000.0
1973-06,2025-10,76887000.0
1973-07,2025-10,76913000.0
1973-08,2025-10,77168000.0
1973-09,2025-10,77276000.0
1973-10,2025-10,77607000.0
1973-11,2025-10,77920000.0
1973-12,2025-10,78031000.0
1974-01,2025-10,78100000.0
1974-02,2025-10,78254000.0
1974-03,2025-10,78296000.0
1974-04,2025-10,78382000.0
1974-05,2025-10,78549000.0
1974-06,2025-10,78604000.0
1974-07,2025-10,78636000.0
1974-08,2025-10,78619000.0
1974-09,2025-10,78610000.0
1974-10,2025-10,78630000.0
1974-11,2025-10,78265000.0
1974-12,2025-10,77652000.0
1975-01,2025-10,77293000.0
1975-02,2025-10,76918000.0
1975-03,2025-10,76648000.0
1975-04,2025-10,76460000.0
1975-05,2025-10,76624000.0
1975-06,2025-10,76521000.0
1975-07,2025-10,76770000.0
1975-08,2025-10,77153000.0
1975-09,2025-10,77228000.0
1975-10,2025-10,77540000.0
1975-11,2025-10,77685000.0
1975-12,2025-10,78017000.0
1976-01,2025-10,78503000.0
1976-02,2025-10,78816000.0
1976-03,2025-10,79048000.0
1976-04,2025-10,79292000.0
1976-05,2025-10,79312000.0
1976-06,2025-10,79376000.0
1976-07,2025-10,79547000.0
1976-08,2025-10,79704000.0
1976-09,2025-10,79892000.0
1976-10,2025-10,79911000.0
1976-11,2025-10,80240000.0
1976-12,2025-10,80448000.0
1977-01,2025-10,80690000.0
1977-02,2025-10,80988000.0
1977-03,2025-10,81391000.0
1977-04,2025-10,81728000.0
1977-05,2025-10,82088000.0
1977-06,2025-10,82488000.0
1977-07,2025-10,82834000.0
1977-08,2025-10,83075000.0
1977-09,2025-10,83532000.0
1977-10,2025-10,83800000.0
1977-11,2025-10,84173000.0
1977-12,2025-10,84410000.0
1978-01,2025-10,84594000.0
1978-02,2025-10,84948000.0
1978-03,2025-10,85460000.0
1978-04,2025-10,86162000.0
1978-05,2025-10,86509000.0
1978-06,2025-10,86950000.0
1978-07,2025-10,87204000.0
1978-08,2025-10,87483000.0
1978-09,2025-10,87621000.0
1978-10,2025-10,87956000.0
1978-11,2025-10,88391000.0
1978-12,2025-10,88671000.0
1979-01,2025-10,88808000.0
1979-02,2025-10,89055000.0
1979-03,2025-10,89479000.0
1979-04,2025-10,89417000.0
1979-05,2025-10,89789000.0
1979-06,2025-10,90108000.0
1979-07,2025-10,90217000.0
1979-08,2025-10,90300000.0
1979-09,2025-10,90327000.0
1979-10,2025-10,90481000.0
1979-11,2025-10,90573000.0
1979-12,2025-10,90672000.0
1980-01,2025-10,90800000.0
1980-02,2025-10,90883000.0
1980-03,2025-10,90994000.0
1980-04,2025-10,90849000.0
1980-05,2025-10,90420000.0
1980-06,2025-10,90101000.0
1980-07,2025-10,89840000.0
1980-08,2025-10,90099000.0
1980-09,2025-10,90213000.0
1980-10,2025-10,90490000.0
1980-11,2025-10,90747000.0
1980-12,2025-10,90943000.0
1981-01,2025-10,91033000.0
1981-02,2025-10,91105000.0
1981-03,2025-10,91210000.0
1981-04,2025-10,91283000.0
1981-05,2025-10,91296000.0
1981-06,2025-10,91490000.0
1981-07,2025-10,91601000.0
1981-08,2025-10,91565000.0
1981-09,2025-10,91477000.0
1981-10,2025-10,91380000.0
1981-11,2025-10,91171000.0
1981-12,2025-10,90895000.0
1982-01,2025-10,90565000.0
1982-02,2025-10,90563000.0
1982-03,2025-10,90434000.0
1982-04,2025-10,90150000.0
1982-05,2025-10,90107000.0
1982-06,2025-10,89865000.0
1982-07,2025-10,89521000.0
1982-08,2025-10,89363000.0
1982-09,2025-10,89183000.0
1982-10,2025-10,88907000.0
1982-11,2025-10,88786000.0
1982-12,2025-10,88771000.0
1983-01,2025-10,88990000.0
1983-02,2025-10,88917000.0
1983-03,2025-10,89090000.0
1983-04,2025-10,89364000.0
1983-05,2025-10,89644000.0
1983-06,2025-10,90021000.0
1983-07,2025-10,90437000.0
1983-08,2025-10,90129000.0
1983-09,2025-10,91247000.0
1983-10,2025-10,91520000.0
1983-11,2025-10,91875000.0
1983-12,2025-10,92230000.0
1984-01,2025-10,92673000.0
1984-02,2025-10,93157000.0
1984-03,2025-10,93429000.0
1984-04,2025-10,93792000.0
1984-05,2025-10,94098000.0
1984-06,2025-10,94479000.0
1984-07,2025-10,94789000.0
1984-08,2025-10,95032000.0
1984-09,2025-10,95344000.0
1984-10,2025-10,95629000.0
1984-11,2025-10,95982000.0
1984-12,2025-10,96107000.0
1985-01,2025-10,96372000.0
1985-02,2025-10,96503000.0
1985-03,2025-10,96842000.0
1985-04,2025-10,97038000.0
1985-05,2025-10,97312000.0
1985-06,2025-10,97459000.0
1985-07,2025-10,97648000.0
1985-08,2025-10,97840000.0
1985-09,2025-10,98045000.0
1985-10,2025-10,98233000.0
1985-11,2025-10,98443000.0
1985-12,2025-10,98609000.0
1986-01,2025-10,98732000.0
1986-02,2025-10,98847000.0
1986-03,2025-10,98934000.0
1986-04,2025-10,99121000.0
1986-05,2025-10,99248000.0
1986-06,2025-10,99155000.0
1986-07,2025-10,99473000.0
1986-08,2025-10,99588000.0
1986-09,2025-10,99934000.0
1986-10,2025-10,100121000.0
1986-11,2025-10,100308000.0
1986-12,2025-10,100509000.0
1987-01,2025-10,100678000.0
1987-02,2025-10,100919000.0
1987-03,2025-10,101164000.0
1987-04,2025-10,101499000.0
1987-05,2025-10,101728000.0
1987-06,2025-10,101900000.0
1987-07,2025-10,102247000.0
1987-08,2025-10,102420000.0
1987-09,2025-10,102647000.0
1987-10,2025-10,103138000.0
1987-11,2025-10,103372000.0
1987-12,2025-10,103661000.0
1988-01,2025-10,103753000.0
1988-02,2025-10,104214000.0
1988-03,2025-10,104489000.0
1988-04,2025-10,104732000.0
1988-05,2025-10,104962000.0
1988-06,2025-10,105326000.0
1988-07,2025-10,105550000.0
1988-08,2025-10,105674000.0
1988-09,2025-10,106013000.0
1988-10,2025-10,106276000.0
1988-11,2025-10,106617000.0
1988-12,2025-10,106898000.0
1989-01,2025-10,107161000.0
1989-02,2025-10,107427000.0
1989-03,2025-10,107621000.0
1989-04,2025-10,107791000.0
1989-05,2025-10,107913000.0
1989-06,2025-10,108027000.0
1989-07,2025-10,108069000.0
1989-08,2025-10,108120000.0
1989-09,2025-10,108369000.0
1989-10,2025-10,108476000.0
1989-11,2025-10,108752000.0
1989-12,2025-10,108836000.0
1990-01,2025-10,109196000.0
1990-02,2025-10,109436000.0
1990-03,2025-10,109640000.0
1990-04,2025-10,109674000.0
1990-05,2025-10,109828000.0
1990-06,2025-10,109850000.0
1990-07,2025-10,109815000.0
1990-08,2025-10,109606000.0
1990-09,2025-10,109523000.0
1990-10,2025-10,109377000.0
1990-11,2025-10,109222000.0
1990-12,2025-10,109168000.0
1991-01,2025-10,109058000.0
1991-02,2025-10,108735000.0
1991-03,2025-10,108568000.0
1991-04,2025-10,108350000.0
1991-05,2025-10,108253000.0
1991-06,2025-10,108330000.0
1991-07,2025-10,108290000.0
1991-08,2025-10,108299000.0
1991-09,2025-10,108335000.0
1991-10,2025-10,108361000.0
1991-11,2025-10,108300000.0
1991-12,2025-10,108330000.0
1992-01,2025-10,108365000.0
1992-02,2025-10,108313000.0
1992-03,2025-10,108367000.0
1992-04,2025-10,108517000.0
1992-05,2025-10,108647000.0
1992-06,2025-10,108707000.0
1992-07,2025-10,108792000.0
1992-08,2025-10,108916000.0
1992-09,2025-10,108952000.0
1992-10,2025-10,109138000.0
1992-11,2025-10,109283000.0
1992-12,2025-10,109502000.0
1993-01,2025-10,109790000.0
1993-02,2025-10,110048000.0
1993-03,2025-10,110004000.0
1993-04,2025-10,110300000.0
1993-05,2025-10,110571000.0
1993-06,2025-10,110742000.0
1993-07,2025-10,111054000.0
1993-08,2025-10,111200000.0
1993-09,2025-10,111449000.0
1993-10,2025-10,111734000.0
1993-11,2025-10,111988000.0
1993-12,2025-10,112324000.0
1994-01,2025-10,112601000.0
1994-02,2025-10,112782000.0
1994-03,2025-10,113245000.0
1994-04,2025-10,113589000.0
1994-05,2025-10,113922000.0
1994-06,2025-10,114239000.0
1994-07,2025-10,114608000.0
1994-08,2025-10,114903000.0
1994-09,2025-10,115247000.0
1994-10,2025-10,115457000.0
1994-11,2025-10,115868000.0
1994-12,2025-10,116173000.0
1995-01,2025-10,116505000.0
1995-02,2025-10,116694000.0
1995-03,2025-10,116908000.0
1995-04,2025-10,117065000.0
1995-05,2025-10,117047000.0
1995-06,2025-10,117291000.0
1995-07,2025-10,117382000.0
1995-08,2025-10,117646000.0
1995-09,2025-10,117873000.0
1995-10,2025-10,118026000.0
1995-11,2025-10,118165000.0
1995-12,2025-10,118325000.0
1996-01,2025-10,118317000.0
1996-02,2025-10,118737000.0
1996-03,2025-10,118992000.0
1996-04,2025-10,119158000.0
1996-05,2025-10,119496000.0
1996-06,2025-10,119770000.0
1996-07,2025-10,120019000.0
1996-08,2025-10,120198000.0
1996-09,2025-10,120400000.0
1996-10,2025-10,120665000.0
1996-11,2025-10,120947000.0
1996-12,2025-10,121143000.0
1997-01,2025-10,121357000.0
1997-02,2025-10,121674000.0
1997-03,2025-10,121991000.0
1997-04,2025-10,122288000.0
1997-05,2025-10,122560000.0
1997-06,2025-10,122816000.0
1997-07,2025-10,123114000.0
1997-08,2025-10,123086000.0
1997-09,2025-10,123575000.0
1997-10,2025-10,123924000.0
1997-11,2025-10,124226000.0
1997-12,2025-10,124549000.0
1998-01,2025-10,124806000.0
1998-02,2025-10,125017000.0
1998-03,2025-10,125165000.0
1998-04,2025-10,125446000.0
1998-05,2025-10,125846000.0
1998-06,2025-10,126076000.0
1998-07,2025-10,126211000.0
1998-08,2025-10,126546000.0
1998-09,2025-10,126744000.0
1998-10,2025-10,126948000.0
1998-11,2025-10,127223000.0
1998-12,2025-10,127595000.0
1999-01,2025-10,127699000.0
1999-02,2025-10,128118000.0
1999-03,2025-10,128234000.0
1999-04,2025-10,128596000.0
1999-05,2025-10,128813000.0
1999-06,2025-10,129084000.0
1999-07,2025-10,129421000.0
1999-08,2025-10,129572000.0
1999-09,2025-10,129772000.0
1999-10,2025-10,130178000.0
1999-11,2025-10,130467000.0
1999-12,2025-10,130783000.0
2000-01,2025-10,131011000.0
2000-02,2025-10,131121000.0
2000-03,2025-10,131604000.0
2000-04,2025-10,131883000.0
2000-05,2025-10,132105000.0
2000-06,2025-10,132062000.0
2000-07,2025-10,132228000.0
2000-08,2025-10,132234000.0
2000-09,2025-10,132338000.0
2000-10,2025-10,132352000.0
2000-11,2025-10,132556000.0
2000-12,2025-10,132716000.0
2001-01,2025-10,132703000.0
2001-02,2025-10,132788000.0
2001-03,2025-10,132751000.0
2001-04,2025-10,132457000.0
2001-05,2025-10,132409000.0
2001-06,2025-10,132299000.0
2001-07,2025-10,132171000.0
2001-08,2025-10,132021000.0
2001-09,2025-10,131763000.0
2001-10,2025-10,131452000.0
2001-11,2025-10,131144000.0
2001-12,2025-10,130983000.0
2002-01,2025-10,130859000.0
2002-02,2025-10,130736000.0
2002-03,2025-10,130722000.0
2002-04,2025-10,130615000.0
2002-05,2025-10,130632000.0
2002-06,2025-10,130673000.0
2002-07,2025-10,130583000.0
2002-08,2025-10,130582000.0
2002-09,2025-10,130503000.0
2002-10,2025-10,130617000.0
2002-11,2025-10,130616000.0
2002-12,2025-10,130465000.0
2003-01,2025-10,130573000.0
2003-02,2025-10,130441000.0
2003-03,2025-10,130235000.0
2003-04,2025-10,130172000.0
2003-05,2025-10,130196000.0
2003-06,2025-10,130185000.0
2003-07,2025-10,130184000.0
2003-08,2025-10,130153000.0
2003-09,2025-10,130253000.0
2003-10,2025-10,130440000.0
2003-11,2025-10,130481000.0
2003-12,2025-10,130589000.0
2004-01,2025-10,130756000.0
2004-02,2025-10,130820000.0
2004-03,2025-10,131139000.0
2004-04,2025-10,131412000.0
2004-05,2025-10,131697000.0
2004-06,2025-10,131794000.0
2004-07,2025-10,131853000.0
2004-08,2025-10,131940000.0
2004-09,2025-10,132091000.0
2004-10,2025-10,132431000.0
2004-11,2025-10,132504000.0
2004-12,2025-10,132629000.0
2005-01,2025-10,132781000.0
2005-02,2025-10,133033000.0
2005-03,2025-10,133152000.0
2005-04,2025-10,133519000.0
2005-05,2025-10,133689000.0
2005-06,2025-10,133947000.0
2005-07,2025-10,134300000.0
2005-08,2025-10,134503000.0
2005-09,2025-10,134554000.0
2005-10,2025-10,134643000.0
2005-11,2025-10,134999000.0
2005-12,2025-10,135158000.0
2006-01,2025-10,135426000.0
2006-02,2025-10,135731000.0
2006-03,2025-10,136036000.0
2006-04,2025-10,136208000.0
2006-05,2025-10,136249000.0
2006-06,2025-10,136335000.0
2006-07,2025-10,136529000.0
2006-08,2025-10,136693000.0
2006-09,2025-10,136829000.0
2006-10,2025-10,136846000.0
2006-11,2025-10,137061000.0
2006-12,2025-10,137249000.0
2007-01,2025-10,137472000.0
2007-02,2025-10,137558000.0
2007-03,2025-10,137782000.0
2007-04,2025-10,137845000.0
2007-05,2025-10,137993000.0
2007-06,2025-10,138069000.0
2007-07,2025-10,138044000.0
2007-08,2025-10,138013000.0
2007-09,2025-10,138101000.0
2007-10,2025-10,138177000.0
2007-11,2025-10,138291000.0
2007-12,2025-10,138395000.0
2008-01,2025-10,138391000.0
2008-02,2025-10,138327000.0
2008-03,2025-10,138257000.0
2008-04,2025-10,138038000.0
2008-05,2025-10,137851000.0
2008-06,2025-10,137698000.0
2008-07,2025-10,137498000.0
2008-08,2025-10,137211000.0
2008-09,2025-10,136762000.0
2008-10,2025-10,136293000.0
2008-11,2025-10,135543000.0
2008-12,2025-10,134847000.0
2009-01,2025-10,134078000.0
2009-02,2025-10,133317000.0
2009-03,2025-10,132492000.0
2009-04,2025-10,131821000.0
2009-05,2025-10,131468000.0
2009-06,2025-10,131007000.0
2009-07,2025-10,130662000.0
2009-08,2025-10,130472000.0
2009-09,2025-10,130247000.0
2009-10,2025-10,130062000.0
2009-11,2025-10,130058000.0
2009-12,2025-10,129808000.0
2010-01,2025-10,129802000.0
2010-02,2025-10,129705000.0
2010-03,2025-10,129865000.0
2010-04,2025-10,130120000.0
2010-05,2025-10,130643000.0
2010-06,2025-10,130509000.0
2010-07,2025-10,130415000.0
2010-08,2025-10,130416000.0
2010-09,2025-10,130342000.0
2010-10,2025-10,130621000.0
2010-11,2025-10,130749000.0
2010-12,2025-10,130830000.0
2011-01,2025-10,130837000.0
2011-02,2025-10,131056000.0
2011-03,2025-10,131282000.0
2011-04,2025-10,131597000.0
2011-05,2025-10,131704000.0
2011-06,2025-10,131931000.0
2011-07,2025-10,131993000.0
2011-08,2025-10,132125000.0
2011-09,2025-10,132344000.0
2011-10,2025-10,132553000.0
2011-11,2025-10,132690000.0
2011-12,2025-10,132888000.0
2012-01,2025-10,133245000.0
2012-02,2025-10,133508000.0
2012-03,2025-10,133748000.0
2012-04,2025-10,133825000.0
2012-05,2025-10,133933000.0
2012-06,2025-10,134012000.0
2012-07,2025-10,134157000.0
2012-08,2025-10,134338000.0
2012-09,2025-10,134517000.0
2012-10,2025-10,134668000.0
2012-11,2025-10,134825000.0
2012-12,2025-10,135074000.0
2013-01,2025-10,135257000.0
2013-02,2025-10,135545000.0
2013-03,2025-10,135689000.0
2013-04,2025-10,135873000.0
2013-05,2025-10,136095000.0
2013-06,2025-10,136279000.0
2013-07,2025-10,136391000.0
2013-08,2025-10,136646000.0
2013-09,2025-10,136821000.0
2013-10,2025-10,137041000.0
2013-11,2025-10,137316000.0
2013-12,2025-10,137373000.0
2014-01,2025-10,137561000.0
2014-02,2025-10,137712000.0
2014-03,2025-10,137985000.0
2014-04,2025-10,138297000.0
2014-05,2025-10,138512000.0
2014-06,2025-10,138849000.0
2014-07,2025-10,139073000.0
2014-08,2025-10,139269000.0
2014-09,2025-10,139563000.0
2014-10,2025-10,139797000.0
2014-11,2025-10,140090000.0
2014-12,2025-10,140364000.0
2015-01,2025-10,140568000.0
2015-02,2025-10,140827000.0
2015-03,2025-10,140923000.0
2015-04,2025-10,141196000.0
2015-05,2025-10,141538000.0
2015-06,2025-10,141709000.0
2015-07,2025-10,141991000.0
2015-08,2025-10,142125000.0
2015-09,2025-10,142275000.0
2015-10,2025-10,142579000.0
2015-11,2025-10,142808000.0
2015-12,2025-10,143077000.0
2016-01,2025-10,143210000.0
2016-02,2025-10,143407000.0
2016-03,2025-10,143662000.0
2016-04,2025-10,143855000.0
2016-05,2025-10,143900000.0
2016-06,2025-10,144146000.0
2016-07,2025-10,144520000.0
2016-08,2025-10,144662000.0
2016-09,2025-10,144967000.0
2016-10,2025-10,145066000.0
2016-11,2025-10,145183000.0
2016-12,2025-10,145408000.0
2017-01,2025-10,145628000.0
2017-02,2025-10,145848000.0
2017-03,2025-10,145969000.0
2017-04,2025-10,146174000.0
2017-05,2025-10,146380000.0
2017-06,2025-10,146583000.0
2017-07,2025-10,146772000.0
2017-08,2025-10,146919000.0
2017-09,2025-10,147007000.0
2017-10,2025-10,147150000.0
2017-11,2025-10,147373000.0
2017-12,2025-10,147523000.0
2018-01,2025-10,147660000.0
2018-02,2025-10,148054000.0
2018-03,2025-10,148280000.0
2018-04,2025-10,148422000.0
2018-05,2025-10,148740000.0
2018-06,2025-10,148959000.0
2018-07,2025-10,149020000.0
2018-08,2025-10,149279000.0
2018-09,2025-10,149358000.0
2018-10,2025-10,149526000.0
2018-11,2025-10,149617000.0
2018-12,2025-10,149809000.0
2019-01,2025-10,150059000.0
2019-02,2025-10,150065000.0
2019-03,2025-10,150295000.0
2019-04,2025-10,150593000.0
2019-05,2025-10,150621000.0
2019-06,2025-10,150839000.0
2019-07,2025-10,150936000.0
2019-08,2025-10,151171000.0
2019-09,2025-10,151365000.0
2019-10,2025-10,151460000.0
2019-11,2025-10,151668000.0
2019-12,2025-10,151795000.0
2020-01,2025-10,152031000.0
2020-02,2025-10,152292000.0
2020-03,2025-10,150895000.0
2020-04,2025-10,130424000.0
2020-05,2025-10,133040000.0
2020-06,2025-10,137671000.0
2020-07,2025-10,139255000.0
2020-08,2025-10,140819000.0
2020-09,2025-10,141770000.0
2020-10,2025-10,142461000.0
2020-11,2025-10,142731000.0
2020-12,2025-10,142548000.0
2021-01,2025-10,142913000.0
2021-02,2025-10,143422000.0
2021-03,2025-10,144246000.0
2021-04,2025-10,144611000.0
2021-05,2025-10,145032000.0
2021-06,2025-10,145828000.0
2021-07,2025-10,146759000.0
2021-08,2025-10,147246000.0
2021-09,2025-10,147712000.0
2021-10,2025-10,148569000.0
2021-11,2025-10,149206000.0
2021-12,2025-10,149781000.0
2022-01,2025-10,150006000.0
2022-02,2025-10,150875000.0
2022-03,2025-10,151346000.0
2022-04,2025-10,151651000.0
2022-05,2025-10,151892000.0
2022-06,2025-10,152353000.0
2022-07,2025-10,153049000.0
2022-08,2025-10,153286000.0
2022-09,2025-10,153513000.0
2022-10,2025-10,153913000.0
2022-11,2025-10,154210000.0
2022-12,2025-10,154336000.0
2023-01,2025-10,154780000.0
2023-02,2025-10,155086000.0
2023-03,2025-10,155171000.0
2023-04,2025-10,155387000.0
2023-05,2025-10,155614000.0
2023-06,2025-10,155871000.0
2023-07,2025-10,156019000.0
2023-08,2025-10,156176000.0
2023-09,2025-10,156334000.0
2023-10,2025-10,156520000.0
2023-11,2025-10,156661000.0
2023-12,2025-10,156930000.0
2024-01,2025-10,157049000.0
2024-02,2025-10,157271000.0
2024-03,2025-10,157517000.0
2024-04,2025-10,157635000.0
2024-05,2025-10,157828000.0
2024-06,2025-10,157915000.0
2024-07,2025-10,158003000.0
2024-08,2025-10,158074000.0
2024-09,2025-10,158314000.0
2024-10,2025-10,158358000.0
2024-11,2025-10,158619000.0
2024-12,2025-10,158942000.0
2025-01,2025-10,159053000.0
2025-02,2025-10,159155000.0
2025-03,2025-10,159275000.0
2025-04,2025-10,159433000.0
2025-05,2025-10,159452000.0
2025-06,2025-10,159439000.0
2025-07,2025-10,159511000.0
2025-08,2025-10,159507000.0
2025-09,2025-10,159626000.0
